text,salary_benefits,training_learning,management_leadership,culture_environment,office_workspace,work_hours_workload,career_growth_opportunities,process_policies,hr_recruitment,project_technology,job_security,general,company,reviewer_id
"thực_sự là trước khi bước vào công_ty đã biết ở dưới là quán nước nhưng khi đi lên thì thấy văn_phòng rất lộn_xộn , khá âm_u . sau khi làm bài test , phỏng_vấn lần 1 , phỏng_vấn lần 2 được 1 tuần thì không thấy mail hồi_âm . khá chán_cách làm_việc kiểu này . còn phỏng_vấn như_thế_nào hả ?_chán lắm , chán_chả muốn nói , mọi người cứ đi đọc thêm các bình_luận khác bên dưới sẽ rõ .",0,0,0,0,2,0,0,0,2,0,0,0,Pi Solution,a2ef1c
"phỏng_vấn đúng 15 ph . có anh kĩ_thuật chỉ hỏi có biết cái này không , có biết cái kia không . xong hr hỏi mấy câu là kết_thúc .",0,0,0,0,0,0,0,0,2,0,0,0,Pi Solution,34a8a2
"như bạn ở trên đã nói mức lương cho inter là 1 tr 2 tuần hc việc rồi thử việc 2 tháng rồi mới làm . thấy cũng chán rồi mà rảnh nên đi cho biết mình chỉ nói trc rồi tùy các bạn nghĩ : 1 / công_ty là 1 quán cafe : v mới vô_tưởng_lộn chỗ không mà thật_sự nó kiểu như theo kinh_doanh gia_đình vậy dưới là quán cafe bt trên thì có phòng cho dev làm thôi : v cũng đông nhân_viên mới vô nhìn sơ_chắc cũng 30 người2 / lúc phỏng_vấn không có hỏi 1 câu về technical : v điều hài_hước nhất là chị chủ dường_như còn chẳng biết nữa mình chém gió đồ_án mình xài rest api rồi spring framework các kiểu mà chỉ cứ nhìn chỗ khác : v3 / deal lương chỉ nói mình không có kinh_nghiệm thực_tế gì công_ty phải chỉ dạy lại nhiều lắm ( ủa mà rồi không hỏi gì sao biết mình chưa hiểu gì ) mặc_dù đã nói là trc mình có thực_tập 2 tháng ở công_ty kia rồi , xong hỏi mức lương mình nói 5-6_tr thì nói mức đó là làm cỡ 1 năm trở lên mới được : v tới đây thôi câm nín luôn - & gt ; kết_luận là buổi đi phỏng_vấn như 1 buổi tấu hài : v đi chưa được 15 ' là về mịa rồi phí time mình cũng có việc rồi cũng trên 5 tr mà muốn đi thử xem học_hỏi dc gì không coi ngta hỏi gì mà mình chưa biết không nhưng_mà đổi lại 1 cú lừa : v . các bạn cứ suy_nghĩ tiền bao_nhiêu thì cũng quan_trọng mà quan_trọng hơn là công_ty khỉ gì mà không có nổi 5 tr trả cho nhân_viên nữa thì dẹp cho rồi : v",2,0,2,0,2,0,0,0,2,0,0,0,Pi Solution,551f84
"công_ty xa nhưng_mà được_cái môi_trường tốt , văn_phòng đẹp xịn , dưới có cafe với phòng game_tiện chill xả stress",0,0,0,1,1,0,0,0,0,0,0,0,Pi Solution,ac9c0f
"được lo ăn_ngủ , công_việc lúc áp_lực lúc vui , đồng_nghiệp và sếp thân_thiện hòa đồng",1,0,1,1,0,3,0,0,0,0,0,0,Pi Solution,efbb8f
công_ty sạch thì tự_nhiên review nó ít hoặc không có nhé . chúc các bạn tìm việc thành_công và né được lnp solution .,0,0,0,0,0,0,0,0,0,0,0,2,Pi Solution,3f4f31
"môi_trường toxic , lương thấp , thưởng , phúc_lợi thì không có nên … cũng chẳng đánh_giá được . à mà nhắc lại nhé . đi làm là đi làm , môi_trường công_sở là công_sở , méo phải gia_đình đâu mà bọn mày suốt ngày văn_gia_đình gia_đình . không có gia_đình nào bào công_công_sức , ăn_chặn chế_độ của thành_viên hết . bớt tung_hô và ảo_tưởng đi . 2025 rồi",2,0,2,2,0,0,0,0,0,0,0,0,Pi Solution,e003a8
đã trải_nghiệm 2 tuần thử việc và đánh_giá công_tâm . 1 . về thiết_bị thì tự_túc được mỗi wifi free và bàn làm_việc 2 . về đồ_ăn trưa phải ngồi đất ăn_uống thua công_nhân không có bàn_ghế 3 . về lương nhân_viên cũ kể thường_xuyên nợ nửa tháng 4 . công_ty trụ_sở tân_bình có nam bị chết bị giựt điện,2,0,0,0,2,0,0,0,0,0,0,0,Pi Solution,a7d87b
"làm ở đây ổn mà chắc do năng_lực kém công_ty không giữ lại nên cay_cú , lời_lẽ toàn cay_cú … ..",0,0,0,0,0,0,0,0,0,0,0,3,PixoFox Studio,db584a
người làm trời thấy công_ty rác ơi,0,0,0,0,0,0,0,0,0,0,0,2,PixoFox Studio,85f8d4
"ngàn vạn lần xin đừng vào cái thùng rác này . bóc_lột , trốn bảo_hiểm , nhân_sự thì hùa theo moi móc nhân_viên . cho nhân_viên nghỉ báo trước 1 ngày . không có chế_độ phúc_lời như lời tuyển_dụng .",2,0,0,0,0,2,0,0,2,0,2,0,PixoFox Studio,d96141
"công_ty như con kẹc , dàn máy thì như thời trung_cổ , trước phỏng_vấn có con_bé trưởng nhóm mặt kênh kênh .",0,0,2,0,2,0,0,0,2,0,0,2,PixoFox Studio,3f6c3e
"công_ty như con cak , đã trốn_thuế còn bốc_lột nhân_viên . giấy_tờ hđlđ thử việc hay chính_thức không hỏi tới thì câm như chó giả điên_đéo đưa , còn đòi thì cố_tình nhập sai thông_tin để nhân_viên thắc_mắc dời ngày kí lại . mẹ nó công_ty như cái thùng rác , cv thì nạnh nhau ai làm không dc thì bỏ_xó cho tự bơi đéo giúp nhau còn nói_xấu nhau . công_ty gia_đình nên ai biết nịnh nọt nhậu_nhẹt thì sống_còn không chơi với đám lead thì xác_định ăn_hành áp_lực tinh_thần cho tới khi tự_nghỉ . chúc công_ty có nhiều review thật để ai vào thì đỡ bị bỡ_ngỡ",0,0,2,2,0,2,0,2,0,0,2,2,PixoFox Studio,076f63
"lần đầu thấy công_ty tệ_hại như này luôn . chia phe kinh_khủng , team lead chia phe_nha , muốn nắm đầu nhau hay gì , bạn nào bị ghét do tội không hùa theo là ăn_hành_nha , công_ty thật là vui_nhộn , một môi_trường lí_tưởng cho ai thích hùa , thích sân si , thích đấu đá lẫn nhau thì cứ vô cho nó xôm tụ ha . làm_việc không lo làm cứ thích làm_vậy chi_dạ ( buồn_cười ghia ) .",0,0,2,2,0,0,0,0,0,0,0,0,PixoFox Studio,d7e752
"vì tính_chất chạy perfomance nên bộ_phận creative như gà_công_nghiệp , làm hàng_loạt banner với tgian_xít_xao . môi_trường phù_hợp cho optimizer thôi .",0,0,0,2,0,2,0,2,0,0,0,0,Pmax Performance Marketing Agency,c04485
"môi_trường thân_thiện , đồng_nghiệp và sếp rất giỏi , học được rất nhiều , phát_triển bản_thân nhanh . nhưng rất nhiều việc và áp_lực . khó cân_bằng được cuộc_sống .",0,1,1,1,0,2,1,0,0,0,0,0,Pmax Performance Marketing Agency,667eb6
"ở đây được học rất nhiều từ tất_cả mọi người , nhanh hơn bên ngoài rất nhiều và training kiến_thức chuyên_môn rất bài_bản . kèm theo là rất áp_lực .",0,1,0,0,0,2,0,0,0,0,0,0,Pmax Performance Marketing Agency,b5edf8
"cảm_nhận là không xứng với tất_cả những gì mình bỏ ra , công_ty thì bè_phái . ceo quan_tâm nhân_viên nhưng không có sự kết_nối ở bên dưới , đánh_giá lương_bổng thì cảm_tính không có một sự rõ_ràng .",2,0,3,2,0,0,0,0,0,0,0,2,Pmax Performance Marketing Agency,c0a907
"hr gửi mail báo sẽ gửi bài test rồi tới ngày không thấy đâu , mình gửi mail_nhắc thì không phản_hồi gì luôn . coi_thường ứng_viên và làm_việc thiếu chuyên_nghiệp . thực_sự không hiểu nổi",0,0,0,0,0,0,0,0,2,0,0,0,Pmax Performance Marketing Agency,96b883
"nói_chung nguyên_dàn trên thì trừ ceo ra , toàn là gì đâu không . quy_trình thì không tối_ưu , trình_độ quản_trị cũng lõm_bõm . bà managing director thấy dỏm , kiến_thức lủng_củng , tiếng anh sai lên sai xuống mà cho làm md , suốt ngày lo đi canh_me ba cái event kiếm giải_thưởng để làm branding cho công_ty . quản_lí gì không có skill về cả chuyên_môn lẫn skill quản_trị . cỡ intern mới ra trường thì còn khoái do cách xa chứ cỡ mid level cần lên leader vô đây sẽ thấy chán , không học được nhiều .",0,2,2,0,0,0,2,2,0,0,0,0,Pmax Performance Marketing Agency,ef5bf7
trong số các agency có tiếng tui từng ứng_tuyển thì pmax là nơi mang đến cho tui trải_nghiệm tuyển_dụng cồng_kềnh và tệ nhất càng vào sâu trong các vòng phỏng_vấn thì hứng_thú tìm_hiểu và hợp_tác công_ty càng giảm dần luôn ấy ?_hr bên này cực_kì không tôn_trọng ứng_viên cũng như thiếu chuyên_nghiệp cực_kì,0,0,0,0,0,0,0,2,2,0,0,0,Pmax Performance Marketing Agency,27a929
"lương thấp , ảo_tưởng cho nhân_viên tự sướng làm siêu_nhân .",2,0,2,2,0,0,0,0,0,0,0,0,Pmax Performance Marketing Agency,b91a23
"công_ty có 2 văn_hóa là văn_hóa "" sủi "" và văn_hóa "" support lẫn nhau "" - sùi là đẩy công_việc đáng_lẽ là của mình cho người khác làm . ai sủi được nhiều thì khỏe và được khen . - support lần nhau : trên danh_nghĩa là vậy , thực_chất là lợi_dụng đồng_nghiệp . tới khi không lợi_dụng được nữa thì đánh_giá đồng_nghiệp là không supportive , vô_trách_nhiệm",0,0,2,2,0,0,0,0,0,0,0,0,Pmax Performance Marketing Agency,9f16b6
Tốt cho sinh_viên mới ra trường . Còn mỗi năm review lương thì sếp đưa ra sẵn mức rồi . Gọi vô_review cho có thôi . Ai chịu dc thì chịu nhe,2,0,2,0,0,0,0,2,0,0,0,1,Posco ICT Vietnam,b02be0
Lương_cao là sếp không thích nha,2,0,2,0,0,0,0,0,0,0,0,0,Posco ICT Vietnam,77cd83
"Công_ty làm ở khu công_nghiệp , support cho công_ty posco và tất_nhiên bạn được đối_xử như người không thuộc về công_ty họ , lương chỉ vừa đủ , phát_triển bản_thân không có , học ngoại_ngử hay cho học thêm j , công_ty kia cần gì bạn làm cho họ . phong_cách hàn_quốc lớn_tiếng có , lớn_tuổi làm ở đây ok ! @ @",3,2,2,2,3,0,2,0,0,3,0,0,Posco ICT Vietnam,8f4283
Mức lương và công_việc tốt cho các bạn mới ra trường . Họp và báo_cáo nhiều . Công_ty chưa có nhiều tổ_chức sự_kiện họp_mặt nhân_viên,1,0,0,2,0,0,1,2,0,0,0,0,Posco ICT Vietnam,298c03
"không muốn khẩu_nghiệp , chỉ khuyên đừng nên vào ...",0,0,0,0,0,0,0,0,0,0,0,2,Protean Studios,29d7aa
"né gấp , công_ty làm_ăn kém do chất_lượng kém . bắt nhân_viên OT không lương và làm nhiều dự_án . nhồi việc như nhồi_lòng , bóc_lột hết_sức dã_man mà không một đồng_lương OT. chất_lượng dự_án kém nên khách_hàng lần_lượt bỏ .",2,0,0,0,0,2,0,0,0,2,0,2,Protean Studios,8fe8e4
"công_ty khá thoải_mái về mặt giờ_giấc , tuy quy_trình chưa ổn nhưng mình nghĩ đây là môi_trường ổn để học_hỏi và phát_triển nhất là đối_với trình_độ sinh_viên mới ra trường",0,1,0,0,0,1,1,2,0,0,0,0,Protean Studios,320362
"né giùm công_ty suốt ngày họp vinh_danh , sếp_đì việc như chó , lương thì thấp nhưng yêu_cầu sống_chết với sản_phẩm . nghỉ gấp",2,0,2,0,0,2,0,2,0,0,0,0,Pushsale,cd6918
"phỏng_vấn , thử việc 2 tháng có tính doanh_số , cuối tháng kêu ko đạt đủ trong khi lead thì ko có đủ , sai_lầm khi vào đây",0,0,2,0,0,0,0,2,2,0,2,2,Pushsale,8ecbc3
"Shark lừa_đảo , phỏng_vấn kêu lương_thực nhận xong chả nói gì bị trừ thuế đủ kiểu , ko đủ kpi bắt gọi và chạy số hết cả ngày .",2,0,2,0,0,2,0,0,2,0,0,0,Pushsale,50f72c
"đừng ai vào công_ty này toàn hứa lươn lẹo , jd 1 đằng làm_việc 1 nẻo . Sếp như đa_cấp toàn viển_vông giấc mơ",0,0,2,2,0,0,0,2,0,0,0,0,Pushsale,06e9e6
"Người_yêu mình làm thử việc ở đây , công_ty hứa lương 3 triệu / 1 tháng nhưng tính theo công , hôm nào đi làm mới tính tiền , còn tính cả tiền thuế trong khi mới là thử việc và chưa có hợp_đồng , 1 tháng được có 2 triệu mà làm còn mệt hơn cả mình làm dev , đêm_hôm phải dậy test . Công_ty quá_tệ , đừng ai vào nhé",2,0,0,0,0,2,0,2,0,0,2,2,Pushsale,3a166c
"Công_ty chả khác gì công_ty gia_đình , các sếp thì bảo_vệ quan_điểm và sản_phẩm mặc_dù sản_phẩm như cc nhưng cứ đòi vươn tầm quốc_tế . Sản_phẩm lỗi tùm_lum , bắt_vạ nhân_viên không đem lại doanh_thu . Mang tiếng shark đầu_tư nhưng toàn thấy công_việc trời ơi đất hỡi không quy_củ , quy_trình . Né gấp sau gần 1 tháng . Đừng ai vào rồi lại hối_hận",0,0,2,2,0,0,0,2,0,2,0,2,Pushsale,3d6460
"Pushsale lừa_đảo tuyển_dụng , bóc_lột sức_lao độngcông_ty hứa_hẹn 1 kiểu , vào làm 1 kiểu . OT liên_tục không tính lương , hô_hào startup đi làm máu_lửa . Đừng dại apply vào nhé",2,0,2,2,0,2,0,0,2,0,0,0,Pushsale,48c0db
"công_ty tăng ca không tính lương , chỉ cho phụ_cấp mấy chục nghìn 1 buổi tăng ca . tăng ca 5,6_tiếng hay chục tiếng một tháng cũng chỉ được phụ_cấp mấy chục nghìn 1 buổi",2,0,0,0,0,2,0,0,0,0,0,0,QUANTERM LOGISTICS VIETNAM,b74dc9
"Công_ty có chính_sách chiếm_đoạt tiền refund của đối_tác , khi hỏi tới thì toàn hứa hơn nửa năm không xử_lý và sau đó là im_bặt .",0,0,2,0,0,0,0,2,0,0,0,0,QUANTERM LOGISTICS VIETNAM,ad87ab
"Mọi người trong team rất quan_tâm & amp ; support người mới . Môi_trường làm_việc khá thoải_mái . Đang quen môi_trường cũ , 1 mình 1 thế_giới . Giờ chuyển sang building_hơi bất_tiện về gửi xe & amp ; thang_máy : (",0,1,0,1,2,0,0,0,0,0,0,0,Qsoft Việt Nam,d9f5b4
"Công_ty phá_sản rồi , vì thằng lìn sếp tham tiền bán nhân_viên",0,0,2,0,0,0,0,0,0,0,2,0,Qsoft Việt Nam,65c0c8
"Cty sập hẳn rồi ông giáo_ạ , lại lon ton ra lập công_ty mới , thay tên , né phốt",0,0,2,0,0,0,0,0,0,0,2,0,Qsoft Việt Nam,28aca1
"khi mới thành_lập rồi cty mở văn_phòng ở chỗ định_công mình vào pv thằng giám_đốc với 1 dống nhân_viên phỏng_vấn vào hỏi mình sao nghỉ cty cũ mình bảo do em không hợp_văn_hóa ở đó , nó bảo luôn thế anh khg pv em nữa vì em chả hợ ở đâu đc hic pv 5 s đuổi mình luôn lúc đó nghĩ cty này rồi cũng sập giờ vào đọc đúng là ....",0,0,2,0,0,0,0,0,2,0,2,0,Qsoft Việt Nam,c469b8
"Công_ty gia_đình , tài_chính ko minh_bạch , ot truyền_thống nhưng ko_tính làm thêm giờ . Hạn_chế tăng lương .",2,0,2,2,0,2,0,0,0,0,0,0,Qsoft Việt Nam,ff39a9
Chưa thấy cty nào ép nhân_viên như cty này . ép + bóc sức + ko quý_trọng . chuẩn kiểu vắt chanh_bỏ vỏ .,0,0,0,2,0,2,0,0,0,0,0,0,Qsoft Việt Nam,fd9aab
"100 % nhân_viên đã ra đi đầu_ko ngoảnh lại . Thất_vọng tràn trề , cả những anh_chị_em đã từng cống_hiến cả thanh_xuân từ hồi mới thành_lập đến giờ cũng bị tống_cổ ko thương_tiếc .",0,0,2,0,0,0,0,0,0,0,2,2,Qsoft Việt Nam,140ace
"ngắn_gọn , cty như cái cc",0,0,0,0,0,0,0,0,0,0,0,2,Qsoft Việt Nam,dd5ea3
Nói trung_thực thì từ hồi vào đây học_hỏi được khá nhiều về chuyên_môn từ các sếp + ACE đồng_nghiệp . Các sếp tổng thì khoảng 2 năm về trước khá ok . Nhưng chả hiểu khoảng 1 năm trở_lại đây tự_dưng giơ chân đạp tan_tành thành_quả suốt 13 năm xây_dựng .,0,1,3,0,0,0,0,0,0,0,0,0,Qsoft Việt Nam,519851
"Công_ty chuyển_đổi hình_thức kinh_doanh , sa_thải 1 loạt nhân_viên . Lương tháng 6 đến giờ vẫn chưa trả , mà cũng ko có hồi_âm gì",2,0,2,0,0,0,0,0,0,0,2,0,Qsoft Việt Nam,32e30c
Môi_trường công_ty khá tốt . Có cơ_hội học_tập và phát_triển cho người mới và đặc_biệt cảm_ơn bạn Túy đã rất tích_cực phát_triển Bug_Team ngày_càng lớn_mạnh .,0,1,1,1,0,0,1,0,0,0,0,0,Qsoft Việt Nam,472c85
"Môi_trường lợi cho những thánh_nào biết tiếng anh , tiếng việt còn ngọng như thằng này thì dm quá buồn luôn",0,0,0,2,0,0,0,0,0,0,0,0,Qsoft Việt Nam,fc44d0
"Mới nghỉ , đã làm hơn 3 năm . Ae thân_thiện , nhiệt_tình , lương nhận cuối tháng đều như vắt_chanh , chế_độ 0 có gì nổi_bật lắm . Môi_trường ok",3,0,0,1,0,0,0,0,0,0,0,0,Qsoft Việt Nam,943f1e
anh_em đừng dại nhé . Đang nợ lương nvien đầm_đìa đây,2,0,0,0,0,0,0,0,0,0,0,0,Qsoft Việt Nam,de667c
nghỉ_việc cũng mất tiền . 1 triệu cho tuyển_dung . Mạ,0,0,0,0,0,0,0,0,2,0,0,0,Qsoft Việt Nam,e2df56
"Dom Nguyen - iOS Lead , review thì nói vào vấn_đề chính thôi , dài dòng méo ai đọc . Nói_chung công_ty tốt . tốt và nhân_viên lũ_lượt ra đi từng đợt , mỗi đợt vài nhóm . fukukuku",0,0,0,0,0,0,0,0,0,0,2,3,Qsoft Việt Nam,922372
Công_ty được cái mã . Không quý_trọng nhân_viên lâu năm . Lương tăng chậm . Làm overtime nhiều .,2,0,2,0,0,2,0,0,0,0,0,2,Qsoft Việt Nam,2b6de3
"Mức lương chung thấp . Ai vào mà ko lanh_lợi thì xác_định lương bị tì đè đến ko_thể thấp hơn được . Nhiều quy_định , quy_chế phạt các kiểu . Xin nghỉ trước hạn hợp_đồng cũng phạt hợp_đồng 1 2 củ . Hết HĐ 6 tháng mà nghỉ - & gt ; phạt đào_tạo 6 tháng , mỗi tháng 1 củ , mà có đc đào_tạo cái gì đâu . Làm phọt cứt ra chứ . ^ ^",2,2,0,0,0,2,0,2,0,0,0,0,Qsoft Việt Nam,70c12c
